seed	cardinality	bucket	estimate	signed_relative_error	absolute_relative_error
8	100	12	99.191405	-0.008085948	0.008085948
8	100	13	98.167021	-0.018329790	0.018329790
8	100	14	99.191405	-0.008085948	0.008085948
8	100	15	98.167021	-0.018329790	0.018329790
8	100	16	100.216046	0.002160456	0.002160456
8	100	17	101.240942	0.012409424	0.012409424
8	100	18	99.191405	-0.008085948	0.008085948
8	100	19	98.167021	-0.018329790	0.018329790
8	100	20	100.216046	0.002160456	0.002160456
8	100	21	100.216046	0.002160456	0.002160456
8	100	22	99.191405	-0.008085948	0.008085948
8	100	23	98.167021	-0.018329790	0.018329790
8	500	0	508.270595	0.016541190	0.016541190
8	500	1	486.816652	-0.026366696	0.026366696
8	500	2	507.138634	0.014277269	0.014277269
8	500	3	499.223656	-0.001552688	0.001552688
8	500	4	493.579450	-0.012841101	0.012841101
8	500	5	498.094192	-0.003811615	0.003811615
8	500	6	501.483518	0.002967036	0.002967036
8	500	7	494.707669	-0.010584662	0.010584662
8	500	8	510.535456	0.021070911	0.021070911
8	500	9	501.483518	0.002967036	0.002967036
8	500	10	501.483518	0.002967036	0.002967036
8	500	11	498.094192	-0.003811615	0.003811615
8	500	12	498.094192	-0.003811615	0.003811615
8	500	13	504.875651	0.009751302	0.009751302
8	500	14	496.965040	-0.006069920	0.006069920
8	500	15	496.965040	-0.006069920	0.006069920
8	500	16	502.613917	0.005227834	0.005227834
8	500	17	498.094192	-0.003811615	0.003811615
8	500	18	502.613917	0.005227834	0.005227834
8	500	19	500.353431	0.000706863	0.000706863
8	500	20	508.270595	0.016541190	0.016541190
8	500	21	496.965040	-0.006069920	0.006069920
8	500	22	500.353431	0.000706863	0.000706863
8	500	23	502.613917	0.005227834	0.005227834
8	1000	0	988.163437	-0.011836563	0.011836563
8	1000	1	1004.743874	0.004743874	0.004743874
8	1000	2	990.709909	-0.009290091	0.009290091
8	1000	3	991.983739	-0.008016261	0.008016261
8	1000	4	993.257965	-0.006742035	0.006742035
8	1000	5	997.083024	-0.002916976	0.002916976
8	1000	6	995.807607	-0.004192393	0.004192393
8	1000	7	1013.699680	0.013699680	0.013699680
8	1000	8	984.346695	-0.015653305	0.015653305
8	1000	9	991.983739	-0.008016261	0.008016261
8	1000	10	1022.675110	0.022675110	0.022675110
8	1000	11	1013.699680	0.013699680	0.013699680
8	1000	12	1011.138879	0.011138879	0.011138879
8	1000	13	993.257965	-0.006742035	0.006742035
8	1000	14	989.436475	-0.010563525	0.010563525
8	1000	15	1006.022077	0.006022077	0.006022077
8	1000	16	989.436475	-0.010563525	0.010563525
8	1000	17	1009.859079	0.009859079	0.009859079
8	1000	18	1013.699680	0.013699680	0.013699680
8	1000	19	1011.138879	0.011138879	0.011138879
8	1000	20	1006.022077	0.006022077	0.006022077
8	1000	21	989.436475	-0.010563525	0.010563525
8	1000	22	972.917762	-0.027082238	0.027082238
8	1000	23	998.358838	-0.001641162	0.001641162
8	5000	0	4944.158899	-0.011168220	0.011168220
8	5000	1	5052.578794	0.010515759	0.010515759
8	5000	2	5083.596191	0.016719238	0.016719238
8	5000	3	5028.615500	0.005723100	0.005723100
8	5000	4	5093.987740	0.018797548	0.018797548
8	5000	5	5004.791585	0.000958317	0.000958317
8	5000	6	5001.399453	0.000279891	0.000279891
8	5000	7	5008.186530	0.001637306	0.001637306
8	5000	8	5032.030256	0.006406051	0.006406051
8	5000	9	4981.105439	-0.003778912	0.003778912
8	5000	10	4998.010127	-0.000397975	0.000397975
8	5000	11	5021.794515	0.004358903	0.004358903
8	5000	12	5049.146871	0.009829374	0.009829374
8	5000	13	4960.911479	-0.007817704	0.007817704
8	5000	14	5038.868321	0.007773664	0.007773664
8	5000	15	4947.503938	-0.010499212	0.010499212
8	5000	16	5001.399453	0.000279891	0.000279891
8	5000	17	4957.555477	-0.008488905	0.008488905
8	5000	18	5021.794515	0.004358903	0.004358903
8	5000	19	4970.996014	-0.005800797	0.005800797
8	5000	20	5052.578794	0.010515759	0.010515759
8	5000	21	4934.140142	-0.013171972	0.013171972
8	5000	22	4977.732858	-0.004453428	0.004453428
8	5000	23	5035.447861	0.007089572	0.007089572
8	10000	0	10052.136924	0.005213692	0.005213692
8	10000	1	9881.208089	-0.011879191	0.011879191
8	10000	2	9892.384085	-0.010761591	0.010761591
8	10000	3	9538.784255	-0.046121574	0.046121574
8	10000	4	9971.481716	-0.002851828	0.002851828
8	10000	5	9982.907107	-0.001709289	0.001709289
8	10000	6	10005.853945	0.000585395	0.000585395
8	10000	7	10507.032690	0.050703269	0.050703269
8	10000	8	10366.438545	0.036643854	0.036643854
8	10000	9	10040.517058	0.004051706	0.004051706
8	10000	10	10328.917672	0.032891767	0.032891767
8	10000	11	10242.682908	0.024268291	0.024268291
8	10000	12	10379.022272	0.037902227	0.037902227
8	10000	13	9642.749227	-0.035725077	0.035725077
8	10000	14	9948.726102	-0.005127390	0.005127390
8	10000	15	9590.436894	-0.040956311	0.040956311
8	10000	16	9738.628768	-0.026137123	0.026137123
8	10000	17	10182.179592	0.018217959	0.018217959
8	10000	18	10254.891561	0.025489156	0.025489156
8	10000	19	9858.947165	-0.014105284	0.014105284
8	10000	20	10158.226307	0.015822631	0.015822631
8	10000	21	9836.806570	-0.016319343	0.016319343
8	10000	22	10040.517058	0.004051706	0.004051706
8	10000	23	9926.096210	-0.007390379	0.007390379
8	50000	0	48857.468835	-0.022850623	0.022850623
8	50000	1	48734.492951	-0.025310141	0.025310141
8	50000	2	49426.536993	-0.011469260	0.011469260
8	50000	3	48546.115551	-0.029077689	0.029077689
8	50000	4	49386.633883	-0.012267322	0.012267322
8	50000	5	50730.912592	0.014618252	0.014618252
8	50000	6	49069.543504	-0.018609130	0.018609130
8	50000	7	49985.535665	-0.000289287	0.000289287
8	50000	8	50235.859203	0.004717184	0.004717184
8	50000	9	49320.533739	-0.013589325	0.013589325
8	50000	10	49940.381193	-0.001192376	0.001192376
8	50000	11	50118.561281	0.002371226	0.002371226
8	50000	12	50078.115419	0.001562308	0.001562308
8	50000	13	51681.133430	0.033622669	0.033622669
8	50000	14	50339.979529	0.006799591	0.006799591
8	50000	15	50375.347188	0.007506944	0.007506944
8	50000	16	50902.734737	0.018054695	0.018054695
8	50000	17	49368.200361	-0.012635993	0.012635993
8	50000	18	49692.683185	-0.006146336	0.006146336
8	50000	19	50979.624804	0.019592496	0.019592496
8	50000	20	49956.384799	-0.000872304	0.000872304
8	50000	21	51345.343701	0.026906874	0.026906874
8	50000	22	51422.534795	0.028450696	0.028450696
8	50000	23	51431.022606	0.028620452	0.028620452
9	100	0	100.216046	0.002160456	0.002160456
9	100	1	101.240942	0.012409424	0.012409424
9	100	2	100.216046	0.002160456	0.002160456
9	100	3	99.191405	-0.008085948	0.008085948
9	100	4	99.191405	-0.008085948	0.008085948
9	100	5	100.216046	0.002160456	0.002160456
9	100	6	101.240942	0.012409424	0.012409424
9	100	7	99.191405	-0.008085948	0.008085948
9	100	8	97.142893	-0.028571070	0.028571070
9	100	9	99.191405	-0.008085948	0.008085948
9	100	10	101.240942	0.012409424	0.012409424
9	100	11	100.216046	0.002160456	0.002160456
9	100	12	99.191405	-0.008085948	0.008085948
9	100	13	99.191405	-0.008085948	0.008085948
9	100	14	99.191405	-0.008085948	0.008085948
9	100	15	101.240942	0.012409424	0.012409424
9	100	16	101.240942	0.012409424	0.012409424
9	100	17	99.191405	-0.008085948	0.008085948
9	100	18	99.191405	-0.008085948	0.008085948
9	100	19	100.216046	0.002160456	0.002160456
9	100	20	99.191405	-0.008085948	0.008085948
9	100	21	98.167021	-0.018329790	0.018329790
9	100	22	99.191405	-0.008085948	0.008085948
9	100	23	99.191405	-0.008085948	0.008085948
9	500	0	494.707669	-0.010584662	0.010584662
9	500	1	502.613917	0.005227834	0.005227834
9	500	2	492.451541	-0.015096918	0.015096918
9	500	3	507.138634	0.014277269	0.014277269
9	500	4	494.707669	-0.010584662	0.010584662
9	500	5	489.069678	-0.021860645	0.021860645
9	500	6	509.402869	0.018805738	0.018805738
9	500	7	501.483518	0.002967036	0.002967036
9	500	8	499.223656	-0.001552688	0.001552688
9	500	9	502.613917	0.005227834	0.005227834
9	500	10	504.875651	0.009751302	0.009751302
9	500	11	499.223656	-0.001552688	0.001552688
9	500	12	494.707669	-0.010584662	0.010584662
9	500	13	503.744628	0.007489256	0.007489256
9	500	14	503.744628	0.007489256	0.007489256
9	500	15	506.006986	0.012013973	0.012013973
9	500	16	511.668356	0.023336711	0.023336711
9	500	17	489.069678	-0.021860645	0.021860645
9	500	18	500.353431	0.000706863	0.000706863
9	500	19	490.196655	-0.019606690	0.019606690
9	500	20	508.270595	0.016541190	0.016541190
9	500	21	509.402869	0.018805738	0.018805738
9	500	22	502.613917	0.005227834	0.005227834
9	500	23	503.744628	0.007489256	0.007489256
9	1000	0	990.709909	-0.009290091	0.009290091
9	1000	1	998.358838	-0.001641162	0.001641162
9	1000	2	1002.188665	0.002188665	0.002188665
9	1000	3	1014.980680	0.014980680	0.014980680
9	1000	4	995.807607	-0.004192393	0.004192393
9	1000	5	1013.699680	0.013699680	0.013699680
9	1000	6	980.533506	-0.019466494	0.019466494
9	1000	7	1004.743874	0.004743874	0.004743874
9	1000	8	1008.579679	0.008579679	0.008579679
9	1000	9	984.346695	-0.015653305	0.015653305
9	1000	10	1009.859079	0.009859079	0.009859079
9	1000	11	999.635049	-0.000364951	0.000364951
9	1000	12	991.983739	-0.008016261	0.008016261
9	1000	13	994.532588	-0.005467412	0.005467412
9	1000	14	998.358838	-0.001641162	0.001641162
9	1000	15	990.709909	-0.009290091	0.009290091
9	1000	16	1018.826088	0.018826088	0.018826088
9	1000	17	1000.911658	0.000911658	0.000911658
9	1000	18	1003.466070	0.003466070	0.003466070
9	1000	19	994.532588	-0.005467412	0.005467412
9	1000	20	1018.826088	0.018826088	0.018826088
9	1000	21	1018.826088	0.018826088	0.018826088
9	1000	22	1013.699680	0.013699680	0.013699680
9	1000	23	1021.391701	0.021391701	0.021391701
9	5000	0	5090.520960	0.018104192	0.018104192
9	5000	1	4930.805994	-0.013838801	0.013838801
9	5000	2	4864.686721	-0.027062656	0.027062656
9	5000	3	5107.884276	0.021576855	0.021576855
9	5000	4	4970.996014	-0.005800797	0.005800797
9	5000	5	5038.868321	0.007773664	0.007773664
9	5000	6	4940.816590	-0.011836682	0.011836682
9	5000	7	5045.717821	0.009143564	0.009143564
9	5000	8	4894.308385	-0.021138323	0.021138323
9	5000	9	5093.987740	0.018797548	0.018797548
9	5000	10	5001.399453	0.000279891	0.000279891
9	5000	11	4960.911479	-0.007817704	0.007817704
9	5000	12	5052.578794	0.010515759	0.010515759
9	5000	13	4897.612944	-0.020477411	0.020477411
9	5000	14	4974.363051	-0.005127390	0.005127390
9	5000	15	4967.631743	-0.006473651	0.006473651
9	5000	16	5163.946742	0.032789348	0.032789348
9	5000	17	4934.140142	-0.013171972	0.013171972
9	5000	18	5018.388278	0.003677656	0.003677656
9	5000	19	4984.480800	-0.003103840	0.003103840
9	5000	20	4998.010127	-0.000397975	0.000397975
9	5000	21	4944.158899	-0.011168220	0.011168220
9	5000	22	5011.584290	0.002316858	0.002316858
9	5000	23	4967.631743	-0.006473651	0.006473651
9	10000	0	10075.476018	0.007547602	0.007547602
9	10000	1	9760.243594	-0.023975641	0.023975641
9	10000	2	10230.510536	0.023051054	0.023051054
9	10000	3	9994.364457	-0.000563554	0.000563554
9	10000	4	10304.093353	0.030409335	0.030409335
9	10000	5	10206.273779	0.020627378	0.020627378
9	10000	6	10087.195626	0.008719563	0.008719563
9	10000	7	9870.062504	-0.012993750	0.012993750
9	10000	8	9994.364457	-0.000563554	0.000563554
9	10000	9	9994.364457	-0.000563554	0.000563554
9	10000	10	10122.556996	0.012255700	0.012255700
9	10000	11	10218.374231	0.021837423	0.021837423
9	10000	12	10158.226307	0.015822631	0.015822631
9	10000	13	9926.096210	-0.007390379	0.007390379
9	10000	14	10063.789848	0.006378985	0.006378985
9	10000	15	9771.093931	-0.022890607	0.022890607
9	10000	16	9858.947165	-0.014105284	0.014105284
9	10000	17	10242.682908	0.024268291	0.024268291
9	10000	18	10063.789848	0.006378985	0.006378985
9	10000	19	9847.861908	-0.015213809	0.015213809
9	10000	20	9903.590659	-0.009640934	0.009640934
9	10000	21	10122.556996	0.012255700	0.012255700
9	10000	22	9749.421923	-0.025057808	0.025057808
9	10000	23	9538.784255	-0.046121574	0.046121574
9	50000	0	49064.083864	-0.018718323	0.018718323
9	50000	1	50863.283919	0.017265678	0.017265678
9	50000	2	49905.517792	-0.001889644	0.001889644
9	50000	3	51645.945198	0.032918904	0.032918904
9	50000	4	51151.112859	0.023022257	0.023022257
9	50000	5	49294.467293	-0.014110654	0.014110654
9	50000	6	49945.482684	-0.001090346	0.001090346
9	50000	7	50417.346363	0.008346927	0.008346927
9	50000	8	48976.782615	-0.020464348	0.020464348
9	50000	9	48934.415648	-0.021311687	0.021311687
9	50000	10	50575.298165	0.011505963	0.011505963
9	50000	11	50102.675241	0.002053505	0.002053505
9	50000	12	49644.294183	-0.007114116	0.007114116
9	50000	13	49356.826387	-0.012863472	0.012863472
9	50000	14	49985.044464	-0.000299111	0.000299111
9	50000	15	50715.384993	0.014307700	0.014307700
9	50000	16	50592.584585	0.011851692	0.011851692
9	50000	17	50475.115619	0.009502312	0.009502312
9	50000	18	50710.859944	0.014217199	0.014217199
9	50000	19	50263.231343	0.005264627	0.005264627
9	50000	20	51170.168980	0.023403380	0.023403380
9	50000	21	49866.231113	-0.002675378	0.002675378
9	50000	22	49798.509479	-0.004029810	0.004029810
9	50000	23	48961.695184	-0.020766096	0.020766096
10	100	0	98.167021	-0.018329790	0.018329790
10	100	1	99.191405	-0.008085948	0.008085948
10	100	2	98.167021	-0.018329790	0.018329790
10	100	3	99.191405	-0.008085948	0.008085948
10	100	4	99.191405	-0.008085948	0.008085948
10	100	5	101.240942	0.012409424	0.012409424
10	100	6	100.216046	0.002160456	0.002160456
10	100	7	101.240942	0.012409424	0.012409424
10	100	8	100.216046	0.002160456	0.002160456
10	100	9	99.191405	-0.008085948	0.008085948
10	100	10	101.240942	0.012409424	0.012409424
10	100	11	99.191405	-0.008085948	0.008085948
10	100	12	98.167021	-0.018329790	0.018329790
10	100	13	99.191405	-0.008085948	0.008085948
10	100	14	101.240942	0.012409424	0.012409424
10	100	15	101.240942	0.012409424	0.012409424
10	100	16	101.240942	0.012409424	0.012409424
10	100	17	100.216046	0.002160456	0.002160456
10	100	18	100.216046	0.002160456	0.002160456
10	100	19	100.216046	0.002160456	0.002160456
10	100	20	101.240942	0.012409424	0.012409424
10	100	21	99.191405	-0.008085948	0.008085948
10	100	22	100.216046	0.002160456	0.002160456
10	100	23	99.191405	-0.008085948	0.008085948
10	500	0	501.483518	0.002967036	0.002967036
10	500	1	508.270595	0.016541190	0.016541190
10	500	2	501.483518	0.002967036	0.002967036
10	500	3	501.483518	0.002967036	0.002967036
10	500	4	496.965040	-0.006069920	0.006069920
10	500	5	496.965040	-0.006069920	0.006069920
10	500	6	499.223656	-0.001552688	0.001552688
10	500	7	503.744628	0.007489256	0.007489256
10	500	8	501.483518	0.002967036	0.002967036
10	500	9	503.744628	0.007489256	0.007489256
10	500	10	507.138634	0.014277269	0.014277269
10	500	11	491.323943	-0.017352114	0.017352114
10	500	12	508.270595	0.016541190	0.016541190
10	500	13	506.006986	0.012013973	0.012013973
10	500	14	500.353431	0.000706863	0.000706863
10	500	15	503.744628	0.007489256	0.007489256
10	500	16	501.483518	0.002967036	0.002967036
10	500	17	503.744628	0.007489256	0.007489256
10	500	18	508.270595	0.016541190	0.016541190
10	500	19	500.353431	0.000706863	0.000706863
10	500	20	494.707669	-0.010584662	0.010584662
10	500	21	492.451541	-0.015096918	0.015096918
10	500	22	498.094192	-0.003811615	0.003811615
10	500	23	513.935096	0.027870192	0.027870192
10	1000	0	983.075238	-0.016924762	0.016924762
10	1000	1	1012.419079	0.012419079	0.012419079
10	1000	2	1007.300678	0.007300678	0.007300678
10	1000	3	991.983739	-0.008016261	0.008016261
10	1000	4	986.890795	-0.013109205	0.013109205
10	1000	5	990.709909	-0.009290091	0.009290091
10	1000	6	1006.022077	0.006022077	0.006022077
10	1000	7	1007.300678	0.007300678	0.007300678
10	1000	8	1004.743874	0.004743874	0.004743874
10	1000	9	999.635049	-0.000364951	0.000364951
10	1000	10	1008.579679	0.008579679	0.008579679
10	1000	11	988.163437	-0.011836563	0.011836563
10	1000	12	1000.911658	0.000911658	0.000911658
10	1000	13	991.983739	-0.008016261	0.008016261
10	1000	14	1007.300678	0.007300678	0.007300678
10	1000	15	994.532588	-0.005467412	0.005467412
10	1000	16	1003.466070	0.003466070	0.003466070
10	1000	17	1006.022077	0.006022077	0.006022077
10	1000	18	998.358838	-0.001641162	0.001641162
10	1000	19	1006.022077	0.006022077	0.006022077
10	1000	20	1020.108694	0.020108694	0.020108694
10	1000	21	983.075238	-0.016924762	0.016924762
10	1000	22	995.807607	-0.004192393	0.004192393
10	1000	23	986.890795	-0.013109205	0.013109205
10	5000	0	5066.335314	0.013267063	0.013267063
10	5000	1	5028.615500	0.005723100	0.005723100
10	5000	2	4920.819805	-0.015836039	0.015836039
10	5000	3	4773.876985	-0.045224603	0.045224603
10	5000	4	5011.584290	0.002316858	0.002316858
10	5000	5	5001.399453	0.000279891	0.000279891
10	5000	6	5028.615500	0.005723100	0.005723100
10	5000	7	4964.270233	-0.007145953	0.007145953
10	5000	8	5097.457456	0.019491491	0.019491491
10	5000	9	4991.239877	-0.001752025	0.001752025
10	5000	10	4987.858944	-0.002428211	0.002428211
10	5000	11	5066.335314	0.013267063	0.013267063
10	5000	12	5042.291639	0.008458328	0.008458328
10	5000	13	5097.457456	0.019491491	0.019491491
10	5000	14	5025.203588	0.005040718	0.005040718
10	5000	15	4897.612944	-0.020477411	0.020477411
10	5000	16	5062.891850	0.012578370	0.012578370
10	5000	17	4894.308385	-0.021138323	0.021138323
10	5000	18	4851.589988	-0.029682002	0.029682002
10	5000	19	4848.322337	-0.030335533	0.030335533
10	5000	20	4964.270233	-0.007145953	0.007145953
10	5000	21	5011.584290	0.002316858	0.002316858
10	5000	22	4937.477005	-0.012504599	0.012504599
10	5000	23	4940.816590	-0.011836682	0.011836682
10	10000	0	10134.412287	0.013441229	0.013441229
10	10000	1	10291.737386	0.029173739	0.029173739
10	10000	2	9727.863978	-0.027213602	0.027213602
10	10000	3	9825.780992	-0.017421901	0.017421901
10	10000	4	10110.735920	0.011073592	0.011073592
10	10000	5	10242.682908	0.024268291	0.024268291
10	10000	6	10028.930063	0.002893006	0.002893006
10	10000	7	10098.948862	0.009894886	0.009894886
10	10000	8	10218.374231	0.021837423	0.021837423
10	10000	9	9971.481716	-0.002851828	0.002851828
10	10000	10	9937.395527	-0.006260447	0.006260447
10	10000	11	10254.891561	0.025489156	0.025489156
10	10000	12	10158.226307	0.015822631	0.015822631
10	10000	13	9825.780992	-0.017421901	0.017421901
10	10000	14	9738.628768	-0.026137123	0.026137123
10	10000	15	10040.517058	0.004051706	0.004051706
10	10000	16	9971.481716	-0.002851828	0.002851828
10	10000	17	10017.375753	0.001737575	0.001737575
10	10000	18	10052.136924	0.005213692	0.005213692
10	10000	19	9858.947165	-0.014105284	0.014105284
10	10000	20	10366.438545	0.036643854	0.036643854
10	10000	21	9825.780992	-0.017421901	0.017421901
10	10000	22	10075.476018	0.007547602	0.007547602
10	10000	23	9803.818473	-0.019618153	0.019618153
10	50000	0	50017.657621	0.000353152	0.000353152
10	50000	1	50015.559018	0.000311180	0.000311180
10	50000	2	50902.063991	0.018041280	0.018041280
10	50000	3	50855.581722	0.017111634	0.017111634
10	50000	4	48874.520908	-0.022509582	0.022509582
10	50000	5	49180.604186	-0.016387916	0.016387916
10	50000	6	49368.341762	-0.012633165	0.012633165
10	50000	7	50040.522942	0.000810459	0.000810459
10	50000	8	49810.772476	-0.003784550	0.003784550
10	50000	9	49798.119296	-0.004037614	0.004037614
10	50000	10	50966.410214	0.019328204	0.019328204
10	50000	11	50084.258653	0.001685173	0.001685173
10	50000	12	49961.608801	-0.000767824	0.000767824
10	50000	13	49946.848581	-0.001063028	0.001063028
10	50000	14	48967.845777	-0.020643084	0.020643084
10	50000	15	49533.806496	-0.009323870	0.009323870
10	50000	16	49234.345963	-0.015313081	0.015313081
10	50000	17	48992.837488	-0.020143250	0.020143250
10	50000	18	50654.771589	0.013095432	0.013095432
10	50000	19	51836.359836	0.036727197	0.036727197
10	50000	20	49688.471228	-0.006230575	0.006230575
10	50000	21	50980.178770	0.019603575	0.019603575
10	50000	22	51244.471365	0.024889427	0.024889427
10	50000	23	49931.093989	-0.001378120	0.001378120
11	100	0	98.167021	-0.018329790	0.018329790
11	100	1	101.240942	0.012409424	0.012409424
11	100	2	101.240942	0.012409424	0.012409424
11	100	3	101.240942	0.012409424	0.012409424
11	100	4	101.240942	0.012409424	0.012409424
11	100	5	98.167021	-0.018329790	0.018329790
11	100	6	101.240942	0.012409424	0.012409424
11	100	7	100.216046	0.002160456	0.002160456
11	100	8	98.167021	-0.018329790	0.018329790
11	100	9	100.216046	0.002160456	0.002160456
11	100	10	100.216046	0.002160456	0.002160456
11	100	11	98.167021	-0.018329790	0.018329790
11	100	12	98.167021	-0.018329790	0.018329790
11	100	13	101.240942	0.012409424	0.012409424
11	100	14	100.216046	0.002160456	0.002160456
11	100	15	100.216046	0.002160456	0.002160456
11	100	16	100.216046	0.002160456	0.002160456
11	100	17	101.240942	0.012409424	0.012409424
11	100	18	100.216046	0.002160456	0.002160456
11	100	19	100.216046	0.002160456	0.002160456
11	100	20	101.240942	0.012409424	0.012409424
11	100	21	98.167021	-0.018329790	0.018329790
11	100	22	101.240942	0.012409424	0.012409424
11	100	23	99.191405	-0.008085948	0.008085948
11	500	0	500.353431	0.000706863	0.000706863
11	500	1	501.483518	0.002967036	0.002967036
11	500	2	500.353431	0.000706863	0.000706863
11	500	3	495.836199	-0.008327602	0.008327602
11	500	4	500.353431	0.000706863	0.000706863
11	500	5	499.223656	-0.001552688	0.001552688
11	500	6	504.875651	0.009751302	0.009751302
11	500	7	494.707669	-0.010584662	0.010584662
11	500	8	499.223656	-0.001552688	0.001552688
11	500	9	503.744628	0.007489256	0.007489256
11	500	10	490.196655	-0.019606690	0.019606690
11	500	11	499.223656	-0.001552688	0.001552688
11	500	12	500.353431	0.000706863	0.000706863
11	500	13	494.707669	-0.010584662	0.010584662
11	500	14	508.270595	0.016541190	0.016541190
11	500	15	503.744628	0.007489256	0.007489256
11	500	16	506.006986	0.012013973	0.012013973
11	500	17	498.094192	-0.003811615	0.003811615
11	500	18	499.223656	-0.001552688	0.001552688
11	500	19	496.965040	-0.006069920	0.006069920
11	500	20	508.270595	0.016541190	0.016541190
11	500	21	495.836199	-0.008327602	0.008327602
11	500	22	495.836199	-0.008327602	0.008327602
11	500	23	498.094192	-0.003811615	0.003811615
11	1000	0	1000.911658	0.000911658	0.000911658
11	1000	1	997.083024	-0.002916976	0.002916976
11	1000	2	1014.980680	0.014980680	0.014980680
11	1000	3	1007.300678	0.007300678	0.007300678
11	1000	4	993.257965	-0.006742035	0.006742035
11	1000	5	977.993351	-0.022006649	0.022006649
11	1000	6	999.635049	-0.000364951	0.000364951
11	1000	7	1000.911658	0.000911658	0.000911658
11	1000	8	1016.262082	0.016262082	0.016262082
11	1000	9	998.358838	-0.001641162	0.001641162
11	1000	10	979.263232	-0.020736768	0.020736768
11	1000	11	970.382324	-0.029617676	0.029617676
11	1000	12	1014.980680	0.014980680	0.014980680
11	1000	13	1002.188665	0.002188665	0.002188665
11	1000	14	1000.911658	0.000911658	0.000911658
11	1000	15	1006.022077	0.006022077	0.006022077
11	1000	16	984.346695	-0.015653305	0.015653305
11	1000	17	985.618547	-0.014381453	0.014381453
11	1000	18	991.983739	-0.008016261	0.008016261
11	1000	19	985.618547	-0.014381453	0.014381453
11	1000	20	981.804175	-0.018195825	0.018195825
11	1000	21	1003.466070	0.003466070	0.003466070
11	1000	22	990.709909	-0.009290091	0.009290091
11	1000	23	1000.911658	0.000911658	0.000911658
11	5000	0	4991.239877	-0.001752025	0.001752025
11	5000	1	5069.781675	0.013956335	0.013956335
11	5000	2	5004.791585	0.000958317	0.000958317
11	5000	3	4891.006491	-0.021798702	0.021798702
11	5000	4	4950.851711	-0.009829658	0.009829658
11	5000	5	4957.555477	-0.008488905	0.008488905
11	5000	6	5045.717821	0.009143564	0.009143564
11	5000	7	5087.057112	0.017411422	0.017411422
11	5000	8	4977.732858	-0.004453428	0.004453428
11	5000	9	5045.717821	0.009143564	0.009143564
11	5000	10	4967.631743	-0.006473651	0.006473651
11	5000	11	4991.239877	-0.001752025	0.001752025
11	5000	12	4944.158899	-0.011168220	0.011168220
11	5000	13	5028.615500	0.005723100	0.005723100
11	5000	14	4970.996014	-0.005800797	0.005800797
11	5000	15	4960.911479	-0.007817704	0.007817704
11	5000	16	5001.399453	0.000279891	0.000279891
11	5000	17	4937.477005	-0.012504599	0.012504599
11	5000	18	4981.105439	-0.003778912	0.003778912
11	5000	19	5069.781675	0.013956335	0.013956335
11	5000	20	5087.057112	0.017411422	0.017411422
11	5000	21	4887.707256	-0.022458549	0.022458549
11	5000	22	5093.987740	0.018797548	0.018797548
11	5000	23	5014.984871	0.002996974	0.002996974
11	10000	0	9982.907107	-0.001709289	0.001709289
11	10000	1	10218.374231	0.021837423	0.021837423
11	10000	2	10110.735920	0.011073592	0.011073592
11	10000	3	9803.818473	-0.019618153	0.019618153
11	10000	4	9803.818473	-0.019618153	0.019618153
11	10000	5	10098.948862	0.009894886	0.009894886
11	10000	6	10052.136924	0.005213692	0.005213692
11	10000	7	9825.780992	-0.017421901	0.017421901
11	10000	8	10087.195626	0.008719563	0.008719563
11	10000	9	9914.827977	-0.008517202	0.008517202
11	10000	10	9569.697610	-0.043030239	0.043030239
11	10000	11	9717.127406	-0.028287259	0.028287259
11	10000	12	9948.726102	-0.005127390	0.005127390
11	10000	13	9948.726102	-0.005127390	0.005127390
11	10000	14	9590.436894	-0.040956311	0.040956311
11	10000	15	10146.301990	0.014630199	0.014630199
11	10000	16	9994.364457	-0.000563554	0.000563554
11	10000	17	9653.292348	-0.034670765	0.034670765
11	10000	18	9569.697610	-0.043030239	0.043030239
11	10000	19	9926.096210	-0.007390379	0.007390379
11	10000	20	10040.517058	0.004051706	0.004051706
11	10000	21	10379.022272	0.037902227	0.037902227
11	10000	22	9982.907107	-0.001709289	0.001709289
11	10000	23	9738.628768	-0.026137123	0.026137123
11	50000	0	49423.358946	-0.011532821	0.011532821
11	50000	1	49931.257499	-0.001374850	0.001374850
11	50000	2	50085.166466	0.001703329	0.001703329
11	50000	3	50003.110636	0.000062213	0.000062213
11	50000	4	49441.528465	-0.011169431	0.011169431
11	50000	5	49297.967485	-0.014040650	0.014040650
11	50000	6	51699.365753	0.033987315	0.033987315
11	50000	7	50441.083869	0.008821677	0.008821677
11	50000	8	51376.499587	0.027529992	0.027529992
11	50000	9	50176.432575	0.003528651	0.003528651
11	50000	10	48794.846354	-0.024103073	0.024103073
11	50000	11	51073.396587	0.021467932	0.021467932
11	50000	12	50819.319744	0.016386395	0.016386395
11	50000	13	51473.995066	0.029479901	0.029479901
11	50000	14	50907.423919	0.018148478	0.018148478
11	50000	15	50251.315463	0.005026309	0.005026309
11	50000	16	49553.418824	-0.008931624	0.008931624
11	50000	17	50885.602955	0.017712059	0.017712059
11	50000	18	50147.198048	0.002943961	0.002943961
11	50000	19	49481.958489	-0.010360830	0.010360830
11	50000	20	49492.524002	-0.010149520	0.010149520
11	50000	21	50025.103345	0.000502067	0.000502067
11	50000	22	51477.916913	0.029558338	0.029558338
11	50000	23	48722.287786	-0.025554244	0.025554244
